id,loan_status
58645,0.9984158
58646,0.018398259
58647,0.6281561
58648,0.0070812013
58649,0.060509797
58650,0.964635
58651,0.0010155917
58652,0.005464875
58653,0.4734421
58654,0.012886485
58655,0.09297749
58656,0.0567887
58657,0.02652909
58658,0.0029194925
58659,0.013565339
58660,0.12626182
58661,0.019336011
58662,0.0021580851
58663,0.04604604
58664,0.0013295758
58665,0.017891336
58666,0.013887247
58667,0.0025775074
58668,0.0075515425
58669,0.006905859
58670,0.0005686924
58671,0.18819457
58672,0.0018689167
58673,0.9437795
58674,0.0004522732
58675,0.009027853
58676,0.1467267
58677,0.033565808
58678,0.007089373
58679,0.31342536
58680,0.9836527
58681,0.025166169
58682,0.0016234918
58683,0.002535263
58684,0.23759821
58685,0.18094222
58686,0.019611293
58687,0.4566968
58688,0.069530375
58689,0.27155542
58690,0.00011717549
58691,0.015472049
58692,0.014069909
58693,0.007810325
58694,0.15726838
58695,0.96263283
58696,0.01115891
58697,0.030990377
58698,0.010516208
58699,0.0068047624
58700,0.0061580767
58701,0.0035196585
58702,0.01922483
58703,0.14745128
58704,0.4233723
58705,0.06727541
58706,0.017512921
58707,0.011236734
58708,0.030164419
58709,0.8861103
58710,0.054284405
58711,0.9293895
58712,0.1673497
58713,0.0006185197
58714,0.013273513
58715,0.004660586
58716,0.22777408
58717,0.028241316
58718,0.10758797
58719,0.006399748
58720,0.00022211818
58721,0.06820544
58722,0.19283019
58723,0.011390217
58724,0.015711509
58725,0.012409202
58726,0.013723648
58727,0.16900824
58728,0.14320785
58729,0.01014992
58730,0.0017317828
58731,0.008291249
58732,0.2478119
58733,0.00026631507
58734,0.010385153
58735,0.016592665
58736,0.06590507
58737,0.028056767
58738,0.99248075
58739,0.34572276
58740,0.90245754
58741,0.051557768
58742,0.0016650471
58743,0.008745264
58744,0.004460983
58745,0.0069277813
58746,0.039087534
58747,0.0026188516
58748,0.02155759
58749,0.010703589
58750,0.006339414
58751,0.030460976
58752,0.87999344
58753,0.0022088492
58754,0.054059878
58755,0.11938871
58756,0.0032171188
58757,0.040799446
58758,0.005711358
58759,0.0053010024
58760,0.00097579474
58761,0.0080076475
58762,0.0022551955
58763,0.9611424
58764,0.0010773466
58765,0.01507478
58766,0.005040524
58767,0.009487666
58768,0.9298304
58769,0.0030955109
58770,0.026105732
58771,0.046193812
58772,0.011710088
58773,0.021962835
58774,0.006115627
58775,0.9227163
58776,0.89747113
58777,0.0061369548
58778,0.076530375
58779,0.030372107
58780,0.010875155
58781,0.046221387
58782,0.07630535
58783,0.05970511
58784,0.007914824
58785,0.0014497573
58786,0.054835662
58787,0.05174354
58788,0.13086693
58789,0.01668202
58790,0.02221558
58791,0.11480784
58792,0.00033456966
58793,0.04209733
58794,0.006916659
58795,0.016702933
58796,0.018506542
58797,0.025066186
58798,0.072646745
58799,0.83935475
58800,0.03296847
58801,0.0024169763
58802,0.8669875
58803,0.15279016
58804,0.4993099
58805,0.87847894
58806,0.067066506
58807,0.012858111
58808,0.0075763557
58809,0.9769074
58810,0.87818164
58811,0.022223745
58812,0.030007742
58813,0.06676097
58814,0.04614456
58815,0.0062827384
58816,0.009730511
58817,0.0022108068
58818,0.029934932
58819,0.11868703
58820,0.0011336796
58821,0.027839215
58822,0.0026612405
58823,0.12788373
58824,0.054278802
58825,0.0013828514
58826,0.051276058
58827,0.019597467
58828,0.0030127056
58829,0.1015298
58830,0.008927874
58831,0.26626015
58832,0.00600827
58833,0.005222085
58834,0.0041150986
58835,0.9664134
58836,0.018882303
58837,0.08420421
58838,0.004861065
58839,0.0005689117
58840,0.006010708
58841,0.93238366
58842,0.001783858
58843,0.012817528
58844,0.048947267
58845,0.075392574
58846,0.00022275612
58847,0.93554395
58848,0.06975239
58849,0.1129847
58850,0.015724892
58851,0.08112298
58852,0.38154647
58853,0.013375772
58854,0.9977314
58855,0.41576833
58856,0.0020813786
58857,0.044969946
58858,0.16533887
58859,0.00715644
58860,0.002446136
58861,0.030904945
58862,0.11018861
58863,0.21846187
58864,0.0100317765
58865,0.28027904
58866,0.0095907375
58867,0.00014198734
58868,0.025404317
58869,0.012314971
58870,0.14273593
58871,0.0017579928
58872,0.018526563
58873,0.009106414
58874,0.95055115
58875,0.007402114
58876,0.005539765
58877,0.000770135
58878,0.035189696
58879,0.0048727277
58880,0.0042994106
58881,0.021462753
58882,0.0016617664
58883,0.15903592
58884,0.098012485
58885,0.080590226
58886,0.0010003714
58887,0.8691472
58888,0.13934588
58889,0.9851569
58890,0.09632687
58891,0.4779021
58892,0.04320173
58893,0.021862818
58894,0.079004295
58895,0.00080771756
58896,0.0021328868
