id,loan_status
58645,0.9982737
58646,0.020023674
58647,0.6494716
58648,0.007975186
58649,0.04448215
58650,0.9678091
58651,0.00050435634
58652,0.005062067
58653,0.5476023
58654,0.013871294
58655,0.108616374
58656,0.057423998
58657,0.026019702
58658,0.0026292223
58659,0.011985266
58660,0.09847773
58661,0.020669183
58662,0.00096030656
58663,0.039815903
58664,0.0013662163
58665,0.015280021
58666,0.0107119195
58667,0.0018300412
58668,0.0068983696
58669,0.0052048643
58670,0.00034747104
58671,0.20437035
58672,0.0026367062
58673,0.9620918
58674,0.00017099976
58675,0.008310705
58676,0.12541437
58677,0.041559786
58678,0.0039322097
58679,0.29836237
58680,0.989398
58681,0.026522681
58682,0.0014675593
58683,0.0010605935
58684,0.19733343
58685,0.2281506
58686,0.019120326
58687,0.6602944
58688,0.09971619
58689,0.23773806
58690,7.562662e-05
58691,0.014018739
58692,0.015230758
58693,0.010697929
58694,0.2261167
58695,0.974796
58696,0.010251103
58697,0.031298798
58698,0.009540687
58699,0.005547797
58700,0.0077290544
58701,0.0023827306
58702,0.016865445
58703,0.14584176
58704,0.42912522
58705,0.057929195
58706,0.019927299
58707,0.009764616
58708,0.034535084
58709,0.85396445
58710,0.06273019
58711,0.9294318
58712,0.14418876
58713,0.00069545215
58714,0.01116511
58715,0.004244702
58716,0.2208478
58717,0.022995427
58718,0.091272384
58719,0.006950376
58720,0.00017668845
58721,0.076246075
58722,0.22240949
58723,0.007668644
58724,0.011234163
58725,0.012220341
58726,0.010718885
58727,0.12795174
58728,0.1417455
58729,0.010864722
58730,0.0013294403
58731,0.007699632
58732,0.2878215
58733,0.00019473664
58734,0.012081889
58735,0.012107452
58736,0.051488996
58737,0.02711283
58738,0.9941343
58739,0.4081625
58740,0.891555
58741,0.042581063
58742,0.0010360242
58743,0.008278325
58744,0.004193437
58745,0.0061847633
58746,0.043811664
58747,0.0020762116
58748,0.022174537
58749,0.00841282
58750,0.0053459904
58751,0.029675135
58752,0.87583447
58753,0.0012124614
58754,0.039745256
58755,0.12872322
58756,0.0037656978
58757,0.039467197
58758,0.005317512
58759,0.0025408664
58760,0.0005449265
58761,0.006313806
58762,0.0020063897
58763,0.9576389
58764,0.0012376904
58765,0.011756944
58766,0.0045214454
58767,0.005933958
58768,0.92566615
58769,0.002339698
58770,0.027253067
58771,0.037409745
58772,0.0142211765
58773,0.019872816
58774,0.0061252774
58775,0.93355596
58776,0.91369754
58777,0.005185485
58778,0.06806125
58779,0.03500708
58780,0.009069505
58781,0.027076304
