id,loan_status
58645,0.99584895
58646,0.02148613
58647,0.6370027
58648,0.009851398
58649,0.060507633
58650,0.96128094
58651,0.0008192457
58652,0.005126445
58653,0.44865212
58654,0.01142746
58655,0.11712702
58656,0.062271316
58657,0.028246593
58658,0.003306286
58659,0.014336449
58660,0.10522099
58661,0.022677382
58662,0.0017701928
58663,0.048733197
58664,0.002644152
58665,0.017901653
58666,0.015307483
58667,0.0021998375
58668,0.007950446
58669,0.007855426
58670,0.0005219277
58671,0.1908619
58672,0.0027191436
58673,0.93996364
58674,0.00032695066
58675,0.0096303485
58676,0.17337105
58677,0.040436797
58678,0.0043612095
58679,0.26033488
58680,0.9836704
58681,0.027997117
58682,0.0014642042
58683,0.0046133287
58684,0.22011173
58685,0.1754567
58686,0.018310096
58687,0.5455588
58688,0.07052779
58689,0.246803
58690,0.000198625
58691,0.013375243
58692,0.014620723
58693,0.009429729
58694,0.16828002
58695,0.9587903
58696,0.011492309
58697,0.030003404
58698,0.009944644
58699,0.006528211
58700,0.0064987116
58701,0.0035884832
58702,0.019032214
58703,0.1596901
58704,0.42640662
58705,0.07265127
58706,0.016902078
58707,0.011383614
58708,0.033957884
58709,0.8873887
58710,0.064578876
58711,0.9435236
58712,0.124408126
58713,0.0016575921
58714,0.01494838
58715,0.0037429004
58716,0.21104006
58717,0.02491654
58718,0.11851096
58719,0.006999649
58720,0.00049429253
58721,0.0768872
58722,0.26279864
58723,0.010784958
58724,0.011550119
58725,0.015609938
58726,0.011119189
58727,0.15501498
58728,0.14470205
58729,0.0120759355
58730,0.0028915764
58731,0.009341609
58732,0.23987892
58733,0.0003591631
58734,0.009507427
58735,0.015877789
58736,0.06804597
58737,0.025632948
58738,0.9883835
58739,0.38029477
58740,0.91180724
58741,0.042392723
58742,0.0018350113
58743,0.012218786
58744,0.004281433
58745,0.006994457
58746,0.038898442
58747,0.001980463
58748,0.028867248
58749,0.011023435
58750,0.0078002186
58751,0.032994293
58752,0.86262655
58753,0.0020498955
58754,0.053789508
58755,0.10413085
58756,0.0038318853
58757,0.039806537
58758,0.0051982896
58759,0.0030330278
58760,0.001014102
58761,0.00811475
58762,0.0022998136
58763,0.9585738
58764,0.0014480781
58765,0.013023826
58766,0.005390984
58767,0.00825865
58768,0.92885417
58769,0.0028558094
58770,0.032204356
58771,0.044761967
58772,0.014621046
58773,0.021907315
58774,0.007553893
58775,0.9086159
58776,0.85224247
58777,0.0057193143
58778,0.06460341
58779,0.035054687
58780,0.009259166
58781,0.03343637
58782,0.0814299
58783,0.04725262
58784,0.009048474
58785,0.001749444
58786,0.060895197
58787,0.038237996
58788,0.13543224
58789,0.020494316
58790,0.025901869
58791,0.10237366
58792,0.0003714537
58793,0.04086558
58794,0.005979085
58795,0.014787385
58796,0.016751394
58797,0.017187387
58798,0.077019885
58799,0.833965
58800,0.032965623
58801,0.002087059
58802,0.8696414
58803,0.1632584
58804,0.4991873
58805,0.8984949
58806,0.064709865
58807,0.014999686
58808,0.009540169
58809,0.97413236
58810,0.8885921
58811,0.01943217
58812,0.027552867
58813,0.06450715
58814,0.050650846
58815,0.0073641976
58816,0.011517306
58817,0.0028495812
58818,0.030061278
58819,0.12514159
58820,0.0014069887
58821,0.02566621
58822,0.0024806173
58823,0.14343318
58824,0.055914797
58825,0.0009890383
58826,0.05450082
58827,0.014923066
58828,0.0031450917
58829,0.057232708
58830,0.009679796
58831,0.22774842
58832,0.005517165
58833,0.0060768845
58834,0.0055977027
58835,0.9695075
58836,0.019675415
58837,0.09127391
58838,0.0042486535
58839,0.0005258295
58840,0.007233666
58841,0.930765
58842,0.0014486967
58843,0.011002257
58844,0.047250833
58845,0.08055003
58846,0.00024411005
58847,0.9572633
58848,0.120039485
58849,0.1215999
58850,0.014616718
58851,0.066603884
58852,0.40224585
58853,0.016034901
58854,0.9967189
58855,0.3856121
58856,0.0019281718
58857,0.041275337
58858,0.1912053
58859,0.007731928
58860,0.0022778925
58861,0.026094249
58862,0.13389833
58863,0.22802074
58864,0.008731921
58865,0.25944415
58866,0.008387668
58867,0.00018629196
58868,0.028665924
58869,0.009780051
58870,0.15785415
58871,0.0015377607
58872,0.017560827
58873,0.010891239
58874,0.9618902
58875,0.006838153
58876,0.0059893066
58877,0.0005945185
58878,0.02782757
58879,0.0050725215
58880,0.0060395873
58881,0.022310305
58882,0.0014189035
58883,0.19969337
58884,0.12866987
58885,0.092756465
58886,0.0010616444
58887,0.87865895
58888,0.14854808
58889,0.9833404
58890,0.09562216
58891,0.48136744
58892,0.036081396
58893,0.025504272
58894,0.08647313
58895,0.0010511285
58896,0.002412821
58897,0.022579588
58898,0.14989129
58899,0.95038444
58900,0.012809664
58901,0.08806349
58902,0.1286934
58903,0.0014839672
58904,0.03353276
58905,0.0038747091
58906,0.07401575
58907,0.049714737
58908,0.01278851
58909,0.036409438
58910,0.0055398387
58911,0.02414167
58912,0.0006659607
58913,0.16393234
58914,0.01691786
58915,0.011801248
58916,0.019189341
58917,0.050036598
58918,0.011311607
58919,0.0037344515
58920,0.12551683
58921,0.003316873
58922,0.03747339
58923,0.0024260902
58924,0.0340149
58925,0.010428995
58926,0.11482656
58927,0.027033877
58928,0.08924494
58929,0.0013701516
58930,0.011528668
58931,0.956522
58932,0.92752206
58933,0.41515478
58934,0.037110023
58935,0.015261683
58936,0.04038143
58937,0.019116994
58938,0.0090700295
58939,0.005138579
58940,0.004336818
58941,0.9599826
58942,0.92944944
58943,0.0431496
58944,0.01251713
58945,0.018990368
58946,0.02121608
58947,0.012054406
58948,0.027318403
58949,0.004084464
58950,0.4456257
58951,0.052474808
58952,0.009868712
58953,0.004052564
58954,0.9941448
58955,0.016078304
58956,0.0014388654
58957,0.9798864
58958,0.9976972
58959,0.004465427
58960,0.03564657
58961,0.0072829006
58962,0.067087814
58963,0.09373869
58964,0.027069593
58965,0.02114374
58966,0.029288774
58967,0.0024653487
58968,0.010257053
58969,0.24397275
58970,0.0040271967
58971,0.11732978
58972,0.033481058
58973,0.9859125
58974,0.13515326
58975,0.056040395
58976,0.026042903
58977,0.045472022
58978,0.039139643
58979,0.013897181
58980,0.009153083
58981,0.001173957
58982,0.007064791
58983,0.0027437075
58984,0.013653207
58985,0.03830167
58986,0.9808365
58987,0.0029425102
58988,0.028014192
58989,0.021769475
58990,0.00086313096
58991,0.020358076
58992,0.016896615
58993,0.0011480972
58994,0.010770369
58995,0.9991579
58996,0.01745995
58997,0.85343105
58998,0.0035971622
58999,0.009199999
59000,0.07851462
59001,0.1341694
59002,0.13301799
59003,0.04008491
59004,0.042689156
59005,0.0015770236
59006,0.026054576
59007,0.023276186
59008,0.99087536
59009,0.01574837
59010,0.0055766706
59011,0.012329189
59012,0.028596718
59013,0.0023160973
59014,0.0070308307
59015,0.15305516
59016,0.011620263
59017,0.009877717
59018,0.039610866
59019,0.0067611574
59020,0.0039512264
59021,0.023930127
59022,0.04799617
59023,0.95496637
59024,0.033054717
59025,0.9881426
59026,0.01896264
59027,0.00405103
59028,0.023056498
59029,0.10053948
59030,0.003601762
59031,0.7909218
59032,0.7784252
59033,0.082289055
59034,0.05991168
59035,0.012833519
59036,0.055167533
59037,0.100781895
59038,0.012291074
59039,0.021820934
59040,0.0135017615
59041,0.012672758
59042,0.05188923
59043,0.93793344
59044,0.0042445
59045,0.0089263385
59046,0.44722542
59047,0.32738823
59048,0.0073484867
59049,0.043824114
59050,0.0020584252
59051,0.033284105
59052,0.0028374228
59053,0.031176904
59054,0.02844877
59055,0.049236752
59056,0.003184735
59057,0.9410882
59058,0.004292722
59059,0.23248768
59060,0.0030166195
59061,0.020762583
59062,0.017074678
59063,0.0012447602
59064,0.009555893
59065,0.0002907766
59066,0.032044638
59067,0.0020257172
59068,0.027653236
59069,0.034398507
59070,0.0073438687
59071,0.11329432
59072,0.0082121035
59073,0.96698093
59074,0.016370982
59075,0.01048015
59076,0.022289954
59077,0.99378204
59078,0.050830793
59079,0.052289713
59080,0.0036556073
59081,0.017228486
59082,0.049583737
59083,0.008195933
59084,0.0006376406
59085,0.023164172
59086,0.20316918
59087,0.14415513
59088,0.034834158
59089,0.029142678
59090,0.03889892
59091,0.0022484343
59092,0.13548598
59093,0.014347993
59094,0.005965254
59095,0.00057552056
59096,0.98624533
59097,0.044520855
59098,0.023364926
59099,0.0045128465
59100,0.0027823895
59101,0.008597588
59102,0.022862928
59103,0.025514051
59104,0.0002506215
59105,0.055877633
59106,0.00053258915
59107,0.042110488
59108,0.046177946
59109,0.04003229
59110,0.012629883
59111,0.007382029
59112,0.022080824
59113,0.9523727
59114,0.041437764
59115,0.13587853
59116,0.002064275
59117,0.0049683033
59118,0.031042933
59119,0.010769975
59120,0.0013471071
59121,0.008677096
59122,0.028448705
59123,0.9887956
59124,0.92700547
59125,0.034453005
59126,0.8503634
59127,0.011117674
59128,0.009233709
59129,0.0044837273
59130,0.018084053
59131,0.045042284
59132,0.13095309
59133,0.72875017
59134,0.043325596
59135,0.00026468275
59136,0.004420429
59137,0.028007383
59138,0.011353551
59139,0.002277657
59140,0.025499955
59141,0.9666678
59142,0.17733075
59143,0.01464687
59144,0.009830071
59145,0.03386103
59146,0.064781964
59147,0.019252298
59148,0.014423293
59149,0.009294769
59150,0.007233821
59151,0.019070927
59152,0.014925492
59153,0.0025027047
59154,0.050375003
59155,0.12791976
59156,0.11972966
59157,0.016100738
59158,0.040732216
59159,0.009933085
59160,0.057085924
59161,0.007399914
59162,0.007043564
59163,0.018471029
59164,0.029232997
59165,0.104398035
59166,0.0021964696
59167,0.01645781
59168,0.09785171
59169,0.963873
59170,0.024513787
59171,0.005972326
59172,0.24939601
59173,0.0020526543
59174,0.0037239164
59175,0.0021664067
59176,0.032894414
59177,0.0031326462
59178,0.002389838
59179,0.0036988389
59180,0.17625268
59181,0.3621199
59182,0.9696871
59183,0.024282347
59184,0.040490534
59185,0.1629141
59186,0.012113351
59187,0.004477518
59188,0.024259608
59189,0.016845029
59190,0.0017967873
59191,0.013119636
59192,0.25554803
59193,0.0056323353
59194,0.050382756
59195,0.021665256
59196,0.022057887
59197,0.044773724
59198,0.1174503
59199,0.0040454157
59200,0.9989727
59201,0.00287927
59202,0.006098985
59203,0.32261047
59204,0.117487386
59205,0.005302206
59206,0.0043286104
59207,0.043670967
59208,0.003953347
59209,0.0039793565
59210,0.012151172
59211,0.24432036
59212,0.03356147
59213,0.060997028
59214,0.018167969
59215,0.0037645686
59216,0.037005167
59217,0.0020661708
59218,0.0021946554
59219,0.0042366884
59220,0.90829813
59221,0.8665975
59222,0.015205751
59223,0.01511589
59224,0.08530684
59225,0.0069099157
59226,0.0038830012
59227,0.08927617
59228,0.22034082
59229,0.001164077
59230,0.0044361698
59231,0.0010758804
59232,0.12578063
59233,0.014817044
59234,0.03249546
59235,0.0052761664
59236,0.067460455
59237,0.037603598
59238,0.002142884
59239,0.4976689
59240,0.004526871
59241,0.023358336
59242,0.048713904
59243,0.9845356
59244,0.0162501
59245,0.8411843
59246,0.012579784
59247,0.021320062
59248,0.002069397
59249,0.06600111
59250,0.33440632
59251,0.07827869
59252,0.009058706
59253,0.058670647
59254,0.036318667
59255,0.002454111
59256,0.0012814936
59257,0.9912651
59258,0.0144881485
59259,0.9985188
59260,0.012782288
59261,0.03040428
59262,0.11229895
59263,0.0003909831
59264,0.3021767
59265,0.6726246
59266,0.04017045
59267,0.5136795
59268,0.041868962
59269,0.004780451
59270,0.99543417
59271,0.0044144904
59272,0.9611471
59273,0.015272573
59274,0.09374547
59275,0.012391842
59276,0.060935963
59277,0.0061967773
59278,0.052987237
59279,0.005104053
59280,0.0053336537
59281,0.0572092
59282,0.0050299903
59283,0.006112756
