id,loan_status
58645,0.99731183
58646,0.020133905
58647,0.5800234
58648,0.008063944
58649,0.049387746
58650,0.9677903
58651,0.00055998866
58652,0.0060066953
58653,0.47441968
58654,0.010252845
58655,0.11109284
58656,0.059829317
58657,0.026677666
58658,0.0034971065
58659,0.0133028785
58660,0.11522013
58661,0.025425738
58662,0.0013926638
58663,0.045813978
58664,0.0022935562
58665,0.017117603
58666,0.01348767
58667,0.0022411314
58668,0.007226104
58669,0.0068409257
58670,0.00042332124
58671,0.19331142
58672,0.0026665665
58673,0.94222116
58674,0.00031230305
58675,0.008610483
58676,0.11717677
58677,0.034637544
58678,0.0037706352
58679,0.28643453
58680,0.98825896
58681,0.026150353
58682,0.0013739079
58683,0.0021650358
58684,0.19499007
58685,0.18374825
58686,0.02003987
58687,0.5290912
58688,0.08118533
58689,0.21029472
58690,0.00012540889
58691,0.0125539135
58692,0.013387728
58693,0.008912403
58694,0.20187755
58695,0.9685685
58696,0.011065067
58697,0.026481014
58698,0.009177051
58699,0.006682465
58700,0.008216475
58701,0.003275715
58702,0.015255396
58703,0.12212112
58704,0.4222842
58705,0.05074364
58706,0.016995471
58707,0.009628677
58708,0.027858071
58709,0.8882347
58710,0.062184416
58711,0.9424865
58712,0.11921799
58713,0.0010911225
58714,0.01425033
58715,0.0036869736
58716,0.18833348
58717,0.023375789
58718,0.09989784
58719,0.006507555
58720,0.00033642014
58721,0.08225438
58722,0.23471989
58723,0.012087658
58724,0.011923249
58725,0.014313464
58726,0.010043519
58727,0.16417839
58728,0.14415772
58729,0.011432256
58730,0.0023860503
58731,0.008792962
58732,0.2623012
58733,0.00025112645
58734,0.0075414716
58735,0.013776084
58736,0.05444161
58737,0.027068002
58738,0.9926258
58739,0.38617092
58740,0.9107511
58741,0.042486146
58742,0.0014571616
58743,0.011652154
58744,0.0043247268
58745,0.0078899795
58746,0.045080077
58747,0.0019235197
58748,0.024353575
58749,0.0078063393
58750,0.0053708027
58751,0.029028682
58752,0.87611943
58753,0.0015268859
58754,0.045501765
58755,0.111186534
58756,0.0033737943
58757,0.041553788
58758,0.005008269
58759,0.00265377
58760,0.0009827656
58761,0.006918091
58762,0.0018387082
58763,0.9491823
58764,0.0016793581
58765,0.01293985
58766,0.004287508
58767,0.0075609866
58768,0.92857003
58769,0.0026217776
58770,0.03374864
58771,0.042626966
58772,0.01450116
58773,0.018737946
58774,0.006803171
58775,0.9217851
58776,0.8586554
58777,0.0060400255
58778,0.08132045
58779,0.030568982
58780,0.009634544
58781,0.029178338
58782,0.073158205
58783,0.043486957
58784,0.006601997
58785,0.0014480299
58786,0.06163934
58787,0.046535257
58788,0.13545576
58789,0.018274259
58790,0.021658743
58791,0.103648394
58792,0.0003022732
58793,0.04901056
58794,0.0054583997
58795,0.011465657
58796,0.01911854
58797,0.018643351
58798,0.0763414
58799,0.83358014
58800,0.03557079
58801,0.0020830838
58802,0.88076025
58803,0.15626417
58804,0.5205532
58805,0.886285
58806,0.06735229
58807,0.016043352
58808,0.007555239
58809,0.9760795
58810,0.89668685
58811,0.020464582
58812,0.030180834
58813,0.078655854
58814,0.046165492
58815,0.0061992914
58816,0.009785983
58817,0.0029146743
58818,0.027482262
58819,0.103646696
58820,0.0013388494
58821,0.028626882
58822,0.00202518
58823,0.11027432
