id,loan_status
58645,0.9974763
58646,0.020754362
58647,0.5666021
58648,0.008488698
58649,0.0570066
58650,0.9418933
58651,0.0006528274
58652,0.0067993863
58653,0.5278841
58654,0.012925649
58655,0.08308435
58656,0.078375876
58657,0.020796759
58658,0.003784519
58659,0.013772171
58660,0.11583454
58661,0.019585934
58662,0.0015235796
58663,0.04860179
58664,0.0018691738
58665,0.017796928
58666,0.01390096
58667,0.0027734966
58668,0.007527466
58669,0.006704015
58670,0.0006595926
58671,0.2350654
58672,0.0032034274
58673,0.92275083
58674,0.0003661924
58675,0.009469535
58676,0.14270617
58677,0.047978085
58678,0.003536444
58679,0.3038222
58680,0.9818355
58681,0.03307451
58682,0.0016383631
58683,0.0018930662
58684,0.1798981
58685,0.177426
58686,0.017691214
58687,0.4654735
58688,0.05892292
58689,0.30560595
58690,0.00019460353
58691,0.014800794
58692,0.012650808
58693,0.010976445
58694,0.17316769
58695,0.9298279
58696,0.01439377
58697,0.030445995
58698,0.010179728
58699,0.00684438
58700,0.0071266023
58701,0.005182844
58702,0.018374389
58703,0.13470687
58704,0.49246028
58705,0.076438345
58706,0.024315316
58707,0.011246268
58708,0.032978997
58709,0.9057277
58710,0.0644683
58711,0.9496757
58712,0.10264174
58713,0.0017768126
58714,0.013297121
58715,0.004146771
58716,0.19839819
58717,0.022990134
58718,0.101816416
58719,0.0068269484
58720,0.00044935808
58721,0.08053078
58722,0.20801908
58723,0.010585306
58724,0.012779656
58725,0.016861917
58726,0.013175805
58727,0.12363709
58728,0.14934437
58729,0.009874786
58730,0.004216395
58731,0.008971597
58732,0.25808042
58733,0.00024882937
58734,0.009056642
58735,0.018947862
58736,0.04932876
58737,0.028562985
58738,0.9892063
58739,0.32461348
58740,0.91673356
58741,0.0401303
58742,0.0020053019
58743,0.012969905
58744,0.004351574
58745,0.006010813
58746,0.05096771
58747,0.002944901
58748,0.015596572
58749,0.014775444
58750,0.0058741225
58751,0.042201955
58752,0.8959788
58753,0.0018700227
58754,0.052922897
58755,0.10159837
58756,0.0042813015
58757,0.026433777
58758,0.0065381685
58759,0.0018570325
58760,0.0010706665
58761,0.010557694
58762,0.0038057794
58763,0.9653517
58764,0.0018104401
58765,0.015786473
58766,0.0066776965
58767,0.012349441
58768,0.94121414
58769,0.002389401
58770,0.023176279
58771,0.05641063
58772,0.015311178
58773,0.0171257
58774,0.010068163
58775,0.9296212
58776,0.81962734
58777,0.0057806736
58778,0.04694915
58779,0.03608201
58780,0.014284646
58781,0.043709364
58782,0.0637882
58783,0.051686984
58784,0.008062514
58785,0.002149164
58786,0.061032902
58787,0.060158443
58788,0.11033246
58789,0.020780599
58790,0.025688395
58791,0.1138388
58792,0.00038715766
58793,0.037788123
58794,0.0074396143
58795,0.017455516
58796,0.017116472
58797,0.016195212
58798,0.08199687
58799,0.69726497
58800,0.039763168
58801,0.002139672
58802,0.8545563
58803,0.1932079
58804,0.4844049
58805,0.86664116
58806,0.07535622
58807,0.0144075565
58808,0.015444139
58809,0.96555483
