id,loan_status
58645,0.99672616
58646,0.019570732
58647,0.65656674
58648,0.008952601
58649,0.060312636
58650,0.95828265
58651,0.00068574375
58652,0.0055757174
58653,0.45078692
58654,0.011868536
58655,0.12231753
58656,0.062828794
58657,0.025107741
58658,0.002804444
58659,0.014180141
58660,0.110856555
58661,0.019698307
58662,0.001702334
58663,0.047747172
58664,0.0019334927
58665,0.016615665
58666,0.01571919
58667,0.0016296657
58668,0.0070230467
58669,0.0059683123
58670,0.00043429728
58671,0.194536
58672,0.0026935304
58673,0.9558748
58674,0.00025818055
58675,0.009558152
58676,0.17173429
58677,0.038622793
58678,0.0039532618
58679,0.24696669
58680,0.98254424
58681,0.02867419
58682,0.0014643157
58683,0.0032772007
58684,0.2294395
58685,0.19971806
58686,0.018616613
58687,0.51456964
58688,0.08023017
58689,0.21787278
58690,0.00016067752
58691,0.012039492
58692,0.013411285
58693,0.009989819
58694,0.16798192
58695,0.95271814
58696,0.010365495
58697,0.034018435
58698,0.008875126
58699,0.0064003067
58700,0.007003176
58701,0.0028832194
58702,0.016156828
58703,0.15582529
58704,0.47536325
58705,0.062333286
58706,0.018788686
58707,0.009761143
58708,0.03720386
58709,0.89986646
58710,0.07226918
58711,0.9514698
58712,0.13484347
58713,0.0013398726
58714,0.01211256
58715,0.0039593517
58716,0.2230329
58717,0.02607124
58718,0.12856886
58719,0.0066534616
58720,0.00040851854
58721,0.07358254
58722,0.2529231
58723,0.009597039
58724,0.009361422
58725,0.012878922
58726,0.010333016
58727,0.1453987
58728,0.142924
58729,0.011412322
58730,0.003036451
58731,0.00887556
58732,0.26514578
58733,0.00024705764
58734,0.009284419
58735,0.014823715
58736,0.051502865
58737,0.023310399
58738,0.99209344
58739,0.35683364
58740,0.93082654
58741,0.044363
58742,0.0016911856
58743,0.009507871
58744,0.003499478
58745,0.0068758368
58746,0.0406731
58747,0.0017332516
58748,0.021181844
58749,0.011249056
58750,0.0065804943
58751,0.03366231
58752,0.88323814
58753,0.0014361265
58754,0.05282411
58755,0.11800973
58756,0.0036773174
58757,0.037270945
58758,0.005168733
58759,0.0024637675
58760,0.00086031656
58761,0.0075949654
58762,0.002118768
58763,0.9521984
58764,0.0017922092
58765,0.012350361
58766,0.004693647
58767,0.007061057
58768,0.9283829
58769,0.002488407
58770,0.026515037
58771,0.042331837
58772,0.016078733
58773,0.020542588
58774,0.0065782727
58775,0.91653097
58776,0.85634786
58777,0.0049932203
58778,0.06636058
58779,0.035335325
58780,0.009875557
58781,0.02836365
58782,0.078979574
58783,0.05294481
58784,0.007858394
58785,0.0014472766
58786,0.06673148
58787,0.03544729
58788,0.13384968
58789,0.01895583
58790,0.024856498
58791,0.09872283
58792,0.00024328221
58793,0.04466909
58794,0.006596231
58795,0.011565985
58796,0.016131561
58797,0.018478133
58798,0.066306695
58799,0.81036586
58800,0.036613215
58801,0.0019231628
58802,0.87962544
58803,0.16431804
58804,0.5016561
58805,0.8911134
58806,0.08056665
58807,0.017286438
58808,0.010163907
58809,0.9772538
58810,0.904222
58811,0.020153156
58812,0.024672579
58813,0.066409275
58814,0.051504828
58815,0.0062851273
58816,0.010665389
58817,0.0031765574
58818,0.030359726
58819,0.11764872
58820,0.0013134663
58821,0.027086124
58822,0.0016077079
58823,0.12868693
58824,0.05296418
58825,0.0010212936
58826,0.05243321
58827,0.013729604
58828,0.00300725
58829,0.037913006
58830,0.007971039
58831,0.23843384
58832,0.006168687
58833,0.006351675
58834,0.005200174
58835,0.97233534
58836,0.021834988
58837,0.086698435
58838,0.00400778
58839,0.0005181123
58840,0.006338908
58841,0.9330675
58842,0.0012883663
58843,0.009886344
58844,0.04611414
58845,0.07998496
58846,0.00016348946
58847,0.9589542
58848,0.10016191
58849,0.119082
58850,0.012545444
58851,0.07679491
58852,0.38691682
58853,0.015952298
58854,0.99625415
58855,0.36008036
58856,0.0020450451
58857,0.04161257
58858,0.16020626
58859,0.0076945014
58860,0.0023091915
