id,loan_status
58645,0.99736917
58646,0.020259667
58647,0.6019125
58648,0.009293482
58649,0.06566034
58650,0.96160346
58651,0.0007066208
58652,0.0058031506
58653,0.47697014
58654,0.014309159
58655,0.10336238
58656,0.06101664
58657,0.032475203
58658,0.002917951
58659,0.013874334
58660,0.11097795
58661,0.021522194
58662,0.0015360153
58663,0.043906968
58664,0.0015517365
58665,0.018190835
58666,0.013032961
58667,0.0021890793
58668,0.007634773
58669,0.006621105
58670,0.00047217828
58671,0.19693443
58672,0.001968626
58673,0.9452733
58674,0.00047207662
58675,0.0089179035
58676,0.14673835
58677,0.033417366
58678,0.005818802
58679,0.30103767
58680,0.98342484
58681,0.026432037
58682,0.0015484231
58683,0.0017758176
58684,0.20271258
58685,0.17485031
58686,0.021528874
58687,0.5473707
58688,0.068236694
58689,0.25472736
58690,0.00010412508
58691,0.014199478
58692,0.015418189
58693,0.007890017
58694,0.16263549
58695,0.9546493
58696,0.010551719
58697,0.03219393
58698,0.01030173
58699,0.006851564
58700,0.006647499
58701,0.0036055103
58702,0.01938867
58703,0.14501809
58704,0.47038952
58705,0.06462821
58706,0.019869257
58707,0.01072905
58708,0.03239839
58709,0.88819903
58710,0.060731996
58711,0.93456376
58712,0.12818637
58713,0.0010060308
58714,0.012853719
58715,0.004052193
58716,0.22640896
58717,0.024620535
58718,0.09158945
58719,0.0061256075
58720,0.00017015732
58721,0.06893899
58722,0.21450594
58723,0.011277663
58724,0.012292344
58725,0.0137584
58726,0.0120193465
58727,0.16062859
58728,0.13526514
58729,0.010257296
58730,0.0018590394
58731,0.008380865
58732,0.24991933
58733,0.00019229803
58734,0.010573989
58735,0.01590798
58736,0.060411293
58737,0.027937528
58738,0.99032134
58739,0.3403563
58740,0.90584767
58741,0.04957074
58742,0.0018208392
58743,0.01063179
58744,0.004529378
58745,0.005934669
58746,0.03883011
58747,0.0023560906
58748,0.024267875
58749,0.010715356
58750,0.007234403
58751,0.030757364
58752,0.8797801
58753,0.0018299806
58754,0.049598563
58755,0.10078541
58756,0.003221821
58757,0.03880972
58758,0.005807615
58759,0.003767424
58760,0.0010986236
58761,0.008842193
58762,0.0019493503
58763,0.9574768
58764,0.0013310688
58765,0.014095833
58766,0.005375678
58767,0.008433797
58768,0.9340374
58769,0.0028910348
58770,0.027789215
58771,0.048255343
58772,0.013521281
58773,0.021959877
58774,0.008014117
58775,0.9225332
58776,0.88907784
58777,0.006141166
58778,0.083930776
58779,0.033770427
58780,0.010333111
58781,0.04105866
58782,0.07968917
58783,0.059899837
58784,0.008021277
58785,0.00142969
58786,0.053921796
58787,0.042746067
58788,0.13276014
58789,0.01805443
58790,0.024661954
58791,0.10249472
58792,0.00034438353
58793,0.045954395
58794,0.006295395
58795,0.01537008
58796,0.017494082
58797,0.025221195
58798,0.073747
58799,0.8411601
58800,0.033356193
58801,0.0020278802
58802,0.865077
58803,0.17240798
58804,0.49301973
58805,0.889787
58806,0.066645734
58807,0.015636701
58808,0.008347232
58809,0.9769338
58810,0.8962657
58811,0.020009082
58812,0.029090911
58813,0.06445096
58814,0.051333837
58815,0.0062761544
58816,0.010697426
58817,0.0017933802
58818,0.033429507
58819,0.15177025
58820,0.0013801368
58821,0.02623586
58822,0.0020911968
58823,0.12770253
58824,0.053563643
58825,0.0011937604
58826,0.04866034
58827,0.017543662
58828,0.0032228206
58829,0.100208566
58830,0.010204635
58831,0.2392158
58832,0.0058524637
58833,0.005759753
58834,0.0045892103
58835,0.9640547
58836,0.02109725
58837,0.09247629
58838,0.0042212787
58839,0.0005811807
58840,0.0077360235
58841,0.92860353
58842,0.0016219828
58843,0.012221442
58844,0.04797807
58845,0.066317864
58846,0.00019616622
58847,0.94999504
58848,0.1088049
58849,0.13345878
58850,0.01428814
58851,0.07196452
58852,0.42152777
58853,0.017051611
58854,0.9972544
58855,0.41205946
58856,0.001804566
58857,0.046807475
58858,0.17281343
58859,0.007378658
58860,0.0023014818
58861,0.024755888
58862,0.12486794
58863,0.24605207
58864,0.008050078
58865,0.2730617
58866,0.008460377
58867,0.00012703275
58868,0.029136816
58869,0.011642547
58870,0.14515321
58871,0.0017198513
58872,0.018075118
58873,0.011381718
58874,0.9561218
58875,0.007085246
58876,0.0046227043
